Date,CEMIG,BCFF11,MXRF11,BTCI11,XPCA11,VGHF11,GALG11,VINO11,BOVA11,VALE3,KLBN3,BBSE3,ITSA3
2022-02-02 00:00:00-03:00,7.926198482513428,67.21964263916016,7.709049224853516,8.002457618713379,9.135526657104492,9.338910102844238,9.266434669494629,5.564255237579346,107.69000244140625,73.62046813964844,5.066552639007568,19.097270965576172,8.232657432556152
2022-02-03 00:00:00-03:00,7.9809465408325195,67.78767395019531,7.676383018493652,8.090242385864258,9.116978645324707,9.329617500305176,9.208721160888672,5.638850688934326,107.7699966430664,73.58613586425781,5.11960506439209,19.206161499023438,8.248977661132812
2022-02-04 00:00:00-03:00,7.79237174987793,67.76874542236328,7.676383018493652,8.201967239379883,9.172625541687012,9.32032299041748,9.22480583190918,5.603813648223877,108.0199966430664,75.5169677734375,5.190343379974365,19.122400283813477,8.420316696166992
2022-02-07 00:00:00-03:00,7.634213447570801,67.88236236572266,7.635554313659668,8.181572914123535,9.27464771270752,9.348201751708984,9.208721160888672,5.510002613067627,107.72000122070312,77.34481811523438,5.137289047241211,20.21965789794922,8.363203048706055
2022-02-08 00:00:00-03:00,7.682877540588379,67.3711166381836,7.643720626831055,8.131030082702637,9.237547874450684,9.376079559326172,9.22480583190918,5.498700141906738,108.2300033569336,78.42609405517578,5.216868877410889,20.1861515045166,8.38768196105957
2022-02-09 00:00:00-03:00,7.77412223815918,67.5415267944336,7.619221210479736,8.19753360748291,9.283920288085938,9.403955459594727,9.219130516052246,5.494178295135498,108.2300033569336,78.44326782226562,5.190343379974365,20.32854461669922,8.289772987365723
2022-02-10 00:00:00-03:00,7.82887077331543,66.69891357421875,7.553890228271484,8.1682710647583,9.209724426269531,9.459711074829102,9.153844833374023,5.373241424560547,109.0999984741211,80.5542984008789,5.048868656158447,20.403926849365234,8.395840644836426
2022-02-11 00:00:00-03:00,7.761956214904785,66.27288055419922,7.611055374145508,8.225020408630371,9.200448989868164,9.394664764404297,9.184122085571289,5.436534881591797,109.30999755859375,78.92381286621094,4.9073944091796875,19.82050132751465,8.607979774475098
2022-02-14 00:00:00-03:00,7.682877540588379,65.69536590576172,7.635554313659668,8.138124465942383,9.265372276306152,9.422542572021484,9.193584442138672,5.427493095397949,109.5199966430664,78.58055114746094,4.92507791519165,20.35171890258789,8.681412696838379
2022-02-15 00:00:00-03:00,7.834953308105469,66.73678588867188,7.684549808502197,8.113296508789062,9.256095886230469,9.450419425964355,9.196423530578613,5.425232410430908,110.5999984741211,76.24639129638672,4.753765106201172,20.15142250061035,8.705891609191895
2022-02-16 00:00:00-03:00,7.993112564086914,65.79950714111328,7.66821813583374,8.086697578430176,9.413766860961914,9.431833267211914,9.193584442138672,5.328031539916992,110.7699966430664,76.80419921875,4.700050354003906,20.099172592163086,8.73852825164795
2022-02-17 00:00:00-03:00,7.8897013664245605,65.74271392822266,7.651885032653809,8.164724349975586,9.441590309143066,9.422542572021484,9.168983459472656,5.287341594696045,109.0999984741211,73.50032806396484,4.843289852142334,20.177549362182617,8.591662406921387
2022-02-18 00:00:00-03:00,7.920115947723389,65.17463684082031,7.651885032653809,8.172706604003906,9.385942459106445,9.441125869750977,9.177498817443848,5.357417106628418,108.51000213623047,73.65479278564453,4.861194610595703,20.18625831604004,8.632458686828613
2022-02-21 00:00:00-03:00,7.768039703369141,64.40777587890625,7.594719886779785,8.183345794677734,9.293195724487305,9.459711074829102,9.163307189941406,5.304295539855957,107.44999694824219,73.71485900878906,4.870147705078125,20.13400650024414,8.379522323608398
2022-02-22 00:00:00-03:00,7.749791145324707,64.58766174316406,7.513058662414551,8.173593521118164,9.209724426269531,9.47829532623291,9.205883026123047,5.3122076988220215,109.0,74.99349975585938,4.879100322723389,20.168838500976562,8.379522323608398
2022-02-23 00:00:00-03:00,7.926198482513428,63.91546630859375,7.472227096557617,8.184234619140625,9.237547874450684,9.469003677368164,9.178444862365723,5.317858695983887,107.58000183105469,74.20401000976562,4.637382984161377,20.03821563720703,8.257133483886719
2022-02-24 00:00:00-03:00,7.77412223815918,62.86456298828125,7.431393623352051,8.244528770446777,9.15407657623291,9.487588882446289,9.243728637695312,5.229698657989502,107.4800033569336,75.12222290039062,4.6552886962890625,19.942420959472656,8.118427276611328
2022-02-25 00:00:00-03:00,7.786288738250732,64.56871795654297,7.52938985824585,8.186004638671875,8.996406555175781,9.561927795410156,9.269274711608887,5.333681106567383,108.9000015258789,79.18983459472656,4.637382984161377,20.06433868408203,8.281615257263184
2022-03-02 00:00:00-03:00,8.011361122131348,64.92849731445312,7.455893039703369,8.177140235900879,8.903660774230957,9.459711074829102,9.338342666625977,5.3438544273376465,111.0999984741211,85.51439666748047,4.825384616851807,20.107881546020508,8.265295028686523
2022-03-03 00:00:00-03:00,8.066109657287598,65.02316284179688,7.447726249694824,8.131917953491211,8.959306716918945,9.450419425964355,9.144384384155273,5.643372535705566,111.0199966430664,85.55729675292969,4.825384616851807,20.090463638305664,8.265295028686523
2022-03-04 00:00:00-03:00,7.901866436004639,65.08943176269531,7.447726249694824,8.156746864318848,8.977858543395996,9.32032299041748,9.10559368133545,5.420712471008301,110.4000015258789,87.50529479980469,4.932814598083496,19.628915786743164,8.191861152648926
2022-03-07 00:00:00-03:00,7.4760541915893555,63.934391021728516,7.406895637512207,8.143446922302246,9.089153289794922,9.292447090148926,9.1112699508667,5.430884838104248,107.11000061035156,90.16554260253906,5.076054573059082,19.24574089050293,7.955242156982422
2022-03-08 00:00:00-03:00,7.615962982177734,63.38527297973633,7.431393623352051,8.210834503173828,9.014955520629883,9.264569282531738,9.1074857711792,5.324640274047852,107.29000091552734,86.2094955444336,5.085007190704346,19.054155349731445,7.8654913902282715
2022-03-09 00:00:00-03:00,7.907949924468994,62.9592399597168,7.439561367034912,8.23122787475586,9.135526657104492,9.264569282531738,9.092347145080566,5.376632213592529,109.77999877929688,83.93641662597656,5.102911949157715,19.498287200927734,8.257133483886719
2022-03-10 00:00:00-03:00,7.822786808013916,62.911895751953125,7.464057922363281,8.33142375946045,9.070603370666504,9.236692428588867,9.103700637817383,5.344985008239746,109.4000015258789,86.7078628540039,5.299866676330566,19.655040740966797,8.159223556518555
2022-03-11 00:00:00-03:00,7.695043563842773,63.32847595214844,7.39872932434082,8.338516235351562,9.0335054397583,9.236692428588867,9.078155517578125,5.344985008239746,107.69999694824219,86.25337982177734,5.3893914222717285,19.59408187866211,8.126587867736816
2022-03-14 00:00:00-03:00,7.7376251220703125,63.271663665771484,7.366063594818115,8.366006851196289,9.042778968811035,9.255278587341309,8.884199142456055,5.3461151123046875,106.04000091552734,81.62836456298828,5.371486186981201,19.567955017089844,8.159223556518555
2022-03-15 00:00:00-03:00,7.749791145324707,63.432621002197266,7.406895637512207,8.337630271911621,9.02423095703125,9.245984077453613,9.002464294433594,5.360808372497559,104.9000015258789,79.28466796875,5.326723575592041,19.559247970581055,8.118427276611328
2022-03-16 00:00:00-03:00,7.743706703186035,62.87403106689453,7.415060520172119,8.26758098602295,9.042778968811035,9.218108177185059,8.844459533691406,5.384544372558594,107.13999938964844,81.20952606201172,5.237198352813721,19.855335235595703,8.232657432556152
2022-03-17 00:00:00-03:00,8.236434936523438,63.29059600830078,7.406895637512207,8.335858345031738,9.02423095703125,9.264569282531738,8.799991607666016,5.335943222045898,108.69999694824219,84.03443908691406,5.416248321533203,20.29075813293457,8.420316696166992
2022-03-18 00:00:00-03:00,8.510170936584473,64.00065612792969,7.415060520172119,8.378419876098633,9.126254081726074,9.338910102844238,8.941912651062012,5.356287479400635,110.7300033569336,85.62957763671875,5.443106174468994,20.325593948364258,8.53454875946045
2022-03-21 00:00:00-03:00,8.680496215820312,63.95333480834961,7.382396221160889,8.512311935424805,9.005681037902832,9.292447090148926,8.978811264038086,5.339333534240723,111.94000244140625,88.05347442626953,5.299866676330566,20.58684730529785,8.73037052154541
2022-03-22 00:00:00-03:00,8.704828262329102,62.98763656616211,7.423229217529297,8.500785827636719,9.089153289794922,9.32032299041748,9.029902458190918,5.334811687469482,113.0999984741211,86.08406829833984,5.505773067474365,20.970020294189453,8.885395050048828
2022-03-23 00:00:00-03:00,8.771739959716797,62.15449905395508,7.415060520172119,8.441375732421875,9.181899070739746,9.329617500305176,8.988272666931152,5.450098514556885,112.9000015258789,85.95039367675781,5.487868309020996,20.943893432617188,8.918033599853516
2022-03-24 00:00:00-03:00,9.01506233215332,62.60893630981445,7.415060520172119,8.390833854675293,9.191173553466797,9.36678695678711,9.016657829284668,5.3856730461120605,114.73999786376953,86.36032104492188,5.640059947967529,21.24869155883789,8.950667381286621
2022-03-25 00:00:00-03:00,8.984648704528809,63.23379898071289,7.472227096557617,8.503445625305176,9.191173553466797,9.431833267211914,9.016657829284668,5.411669731140137,114.75,84.86321258544922,5.344628810882568,21.292236328125,9.036303520202637
2022-03-28 00:00:00-03:00,8.942066192626953,63.7545051574707,7.455893039703369,8.423644065856934,9.15407657623291,9.469003677368164,8.986380577087402,5.41732120513916,114.51000213623047,84.96121978759766,5.273008346557617,21.414152145385742,8.912629127502441
2022-03-29 00:00:00-03:00,9.379088401794434,63.79237747192383,7.464057922363281,8.448469161987305,9.14480209350586,9.561927795410156,9.072477340698242,5.381153106689453,115.75,84.2304916381836,5.255103588104248,21.59703254699707,9.052794456481934
2022-03-30 00:00:00-03:00,9.462372779846191,63.84920120239258,7.521224021911621,8.506991386413574,9.15407657623291,9.608391761779785,9.007196426391602,5.560863494873047,115.9000015258789,85.43353271484375,5.147674083709717,21.68411636352539,8.945611953735352
2022-03-31 00:00:00-03:00,9.744257926940918,63.52729034423828,7.562054634094238,8.423644065856934,9.15407657623291,9.71989917755127,9.04504108428955,5.6524152755737305,115.5999984741211,85.19292449951172,5.138721466064453,22.25887680053711,8.970345497131348
2022-04-01 00:00:00-03:00,9.782694816589355,65.27877807617188,7.594719886779785,8.512311935424805,9.27464771270752,9.617682456970215,9.002464294433594,5.56312370300293,117.19999694824219,86.40486907958984,5.0223388671875,22.56367301940918,8.945611953735352
2022-04-04 00:00:00-03:00,9.725038528442383,65.02316284179688,7.717216491699219,8.715365409851074,9.450864791870117,9.729192733764648,9.087617874145508,5.634329319000244,116.80000305175781,87.27819061279297,4.959671974182129,22.467878341674805,8.887897491455078
2022-04-05 00:00:00-03:00,9.667379379272461,64.82434844970703,7.594719886779785,8.671916961669922,9.283920288085938,9.701313972473145,9.078155517578125,5.643372535705566,114.51000213623047,84.75627136230469,4.8522419929504395,22.224042892456055,8.755980491638184
2022-04-06 00:00:00-03:00,9.737852096557617,64.28469848632812,7.643720626831055,8.613393783569336,9.395217895507812,9.79423999786377,9.021387100219727,5.739444732666016,113.87000274658203,86.03951263427734,4.995481967926025,22.433046340942383,8.723000526428223
2022-04-07 00:00:00-03:00,9.686598777770996,64.7770004272461,7.676383018493652,8.627583503723145,9.385942459106445,9.75706958770752,8.986380577087402,5.864902973175049,114.6500015258789,86.55636596679688,4.90595817565918,22.64204978942871,8.607573509216309
2022-04-08 00:00:00-03:00,9.731446266174316,64.84327697753906,7.717216491699219,8.724592208862305,9.441590309143066,9.738483428955078,8.96934986114502,5.875075340270996,113.9800033569336,84.79191589355469,4.90595817565918,22.816219329833984,8.657042503356934
2022-04-11 00:00:00-03:00,9.673785209655762,64.28469848632812,7.749882221221924,8.712916374206543,9.469413757324219,9.67343807220459,8.986380577087402,5.786914825439453,112.56999969482422,83.76710510253906,4.879100322723389,22.58108901977539,8.574594497680664
2022-04-12 00:00:00-03:00,9.532843589782715,63.90598678588867,7.766213893890381,8.579977035522461,9.321020126342773,9.441125869750977,9.016657829284668,5.690843105316162,111.7699966430664,83.20568084716797,4.816432952880859,22.389501571655273,8.55810260772705
2022-04-13 00:00:00-03:00,9.859574317932129,63.489418029785156,7.839713096618652,8.623091697692871,9.469413757324219,9.515464782714844,9.018548011779785,5.514523029327393,112.5199966430664,83.232421875,4.834338188171387,22.589797973632812,8.450922012329102
2022-04-14 00:00:00-03:00,9.904419898986816,64.57818603515625,7.913208961486816,8.694052696228027,9.450864791870117,9.459711074829102,9.016657829284668,5.814040184020996,111.6500015258789,82.06501770019531,4.709003448486328,22.781383514404297,8.459166526794434
2022-04-18 00:00:00-03:00,9.981297492980957,63.91546630859375,7.905043125152588,8.636567115783691,9.53433609008789,9.413249969482422,8.998679161071777,5.772221565246582,111.45999908447266,80.71049499511719,4.628430366516113,23.321311950683594,8.500391960144043
2022-04-19 00:00:00-03:00,9.398306846618652,63.29059600830078,7.929544448852539,8.587162017822266,9.812575340270996,9.431833267211914,8.988272666931152,5.750746250152588,110.91999816894531,78.13509368896484,4.726908206939697,22.659465789794922,8.450922012329102
2022-04-20 00:00:00-03:00,9.436745643615723,63.49888610839844,7.937707424163818,8.640156745910645,9.710555076599121,9.441125869750977,9.020441055297852,5.69875431060791,110.05000305175781,76.10330963134766,4.709003448486328,23.30389404296875,8.442679405212402
2022-04-22 00:00:00-03:00,9.372682571411133,64.00065612792969,8.003040313720703,8.657225608825684,9.766201972961426,9.413249969482422,8.86622142791748,5.753007888793945,106.75,71.6921615600586,4.610525608062744,22.981678009033203,8.286026954650879
2022-04-25 00:00:00-03:00,9.641753196716309,63.574623107910156,8.003040313720703,8.623091697692871,9.69200611114502,9.431833267211914,8.922988891601562,5.78465461730957,106.76000213623047,70.47130584716797,4.78957462310791,22.964263916015625,8.368476867675781
2022-04-26 00:00:00-03:00,9.673785209655762,63.432621002197266,8.019371032714844,8.549436569213867,9.682729721069336,9.431833267211914,9.010979652404785,5.760919570922852,104.27999877929688,69.50887298583984,4.574716091156006,22.7030086517334,8.06341552734375
2022-04-27 00:00:00-03:00,9.846760749816895,63.14858627319336,8.05203628540039,8.712916374206543,9.413766860961914,9.431833267211914,9.020441055297852,5.753007888793945,105.5199966430664,73.22491455078125,4.529953479766846,22.711715698242188,8.030436515808105
2022-04-28 00:00:00-03:00,9.827542304992676,63.40421676635742,8.08470344543457,8.701240539550781,9.413766860961914,9.469003677368164,9.004355430603027,5.776742458343506,105.86000061035156,75.033935546875,4.538906097412109,22.546255111694336,8.079904556274414
2022-04-29 00:00:00-03:00,9.398306846618652,63.95333480834961,8.125534057617188,8.710221290588379,9.636357307434082,9.431833267211914,9.020441055297852,5.788043975830078,103.4000015258789,74.22299194335938,4.377760887145996,22.145666122436523,7.947990417480469
2022-05-02 00:00:00-03:00,9.471124649047852,63.25273513793945,7.935611248016357,8.712916374206543,9.525060653686523,9.283153533935547,8.955159187316895,5.844161510467529,102.72000122070312,73.89327239990234,4.38671350479126,21.727657318115234,7.882030010223389
2022-05-03 00:00:00-03:00,9.145746231079102,63.224327087402344,7.943867206573486,8.712916374206543,9.506512641906738,9.283153533935547,8.922042846679688,5.866372108459473,102.72000122070312,73.51898956298828,4.270331382751465,21.875703811645508,7.7418694496154785
2022-05-04 00:00:00-03:00,9.31283187866211,63.20539093017578,7.952126502990723,8.66800308227539,9.580708503723145,9.2738618850708,8.975027084350586,5.823117733001709,104.37999725341797,72.90411376953125,4.449380874633789,22.311126708984375,7.964479446411133
2022-05-05 00:00:00-03:00,9.005043983459473,63.26218795776367,7.993413925170898,8.712916374206543,9.487961769104004,9.301739692687988,8.874737739562988,5.759987831115723,101.5,71.5852279663086,4.440428256988525,21.797325134277344,7.717133522033691
2022-05-06 00:00:00-03:00,8.952279090881348,63.271663665771484,7.952126502990723,8.675188064575195,9.413766860961914,9.292447090148926,8.939074516296387,5.762325286865234,101.2300033569336,71.07728576660156,4.494143486022949,21.797325134277344,7.7501139640808105
2022-05-09 00:00:00-03:00,9.084189414978027,61.91781234741211,8.001668930053711,8.693394660949707,9.423042297363281,9.283153533935547,8.985433578491211,5.634897232055664,99.68000030517578,68.16325378417969,4.351700305938721,22.102121353149414,7.5852179527282715
2022-05-10 00:00:00-03:00,9.119363784790039,61.444427490234375,7.976897716522217,8.693394660949707,9.450864791870117,9.283153533935547,8.988272666931152,5.597487926483154,99.23999786376953,67.3166732788086,4.215710163116455,21.7537841796875,7.59346342086792
2022-05-11 00:00:00-03:00,9.163334846496582,61.491756439208984,7.8860626220703125,8.73799991607666,9.358119010925293,9.218108177185059,8.988272666931152,5.676983833312988,100.63999938964844,70.1237564086914,4.279171943664551,21.58832359313965,7.59346342086792
2022-05-12 00:00:00-03:00,9.19851016998291,60.45033264160156,7.729168891906738,8.738910675048828,9.385942459106445,9.180939674377441,8.983541488647461,5.599825859069824,102.04000091552734,69.41975402832031,4.152247428894043,22.11083221435547,7.7253804206848145
2022-05-13 00:00:00-03:00,9.295244216918945,61.87046813964844,7.786973476409912,8.748924255371094,9.599259376525879,9.2738618850708,8.95042610168457,5.595149517059326,103.29000091552734,69.33954620361328,4.533020973205566,22.450464248657227,7.7830939292907715
2022-05-16 00:00:00-03:00,9.444743156433105,61.113067626953125,7.861291408538818,8.717971801757812,9.4323148727417,9.153061866760254,8.912581443786621,5.466552257537842,104.4000015258789,71.41590881347656,4.569284915924072,22.224042892456055,7.947990417480469
2022-05-17 00:00:00-03:00,9.726150512695312,61.43495559692383,7.877806186676025,8.725255966186523,9.256095886230469,9.180939674377441,8.874737739562988,5.59398078918457,104.9000015258789,71.11292266845703,4.605548858642578,22.476585388183594,7.972723007202148
2022-05-18 00:00:00-03:00,9.708561897277832,61.45389938354492,7.910836219787598,8.766220092773438,9.404491424560547,9.180939674377441,8.903120994567871,5.579951286315918,102.20999908447266,69.31282043457031,4.4876909255981445,22.12824821472168,7.906766891479492
2022-05-19 00:00:00-03:00,9.787710189819336,61.292945861816406,7.976897716522217,8.739821434020996,9.24682331085205,9.180939674377441,8.917312622070312,5.57293701171875,103.08000183105469,71.157470703125,4.533020973205566,22.119539260864258,7.873786449432373
2022-05-20 00:00:00-03:00,9.963586807250977,62.48585891723633,7.976897716522217,8.799901008605957,9.256095886230469,9.162352561950684,8.954211235046387,5.550724506378174,104.66000366210938,72.41398620605469,4.4695587158203125,22.180498123168945,8.00570297241211
2022-05-23 00:00:00-03:00,10.271376609802246,62.15449905395508,8.01818561553955,8.80354118347168,9.27464771270752,9.153061866760254,8.987325668334961,5.494609832763672,106.76000213623047,73.89327239990234,4.614616394042969,22.27629280090332,8.088150024414062
2022-05-24 00:00:00-03:00,10.500020027160645,62.32491683959961,8.125535011291504,8.820837020874023,9.311744689941406,9.134474754333496,8.987325668334961,5.619699001312256,106.63999938964844,74.891357421875,4.614616394042969,22.50271224975586,8.079904556274414
2022-05-25 00:00:00-03:00,10.587960243225098,63.053916931152344,8.10901927947998,8.79534912109375,9.330294609069824,9.143769264221191,8.96367359161377,5.541372299194336,106.66000366210938,75.12305450439453,4.514889240264893,22.337251663208008,8.00570297241211
2022-05-26 00:00:00-03:00,10.315345764160156,63.07284927368164,8.100762367248535,8.798079490661621,9.293195724487305,9.134474754333496,8.987325668334961,5.520328998565674,108.0199966430664,75.07849884033203,4.5964837074279785,22.2675838470459,8.06341552734375
2022-05-27 00:00:00-03:00,10.148262023925781,62.911895751953125,8.125535011291504,8.83084774017334,9.293195724487305,9.106597900390625,8.940964698791504,5.578781604766846,107.9000015258789,76.38845825195312,4.5602192878723145,22.58108901977539,7.997457027435303
2022-05-30 00:00:00-03:00,9.866854667663574,61.91781234741211,8.166823387145996,8.806270599365234,9.302470207214355,9.115891456604004,8.97313404083252,5.562416076660156,106.91999816894531,77.21722412109375,4.5783514976501465,23.173267364501953,7.956233978271484
2022-05-31 00:00:00-03:00,10.244996070861816,62.495330810546875,8.18333911895752,8.738910675048828,9.330294609069824,9.115891456604004,8.985433578491211,5.7260847091674805,107.18000030517578,76.82512664794922,4.5602192878723145,23.408395767211914,7.964479446411133
2022-06-01 00:00:00-03:00,10.025144577026367,62.79828643798828,8.116537094116211,8.748011589050293,9.218997955322266,9.05084228515625,8.932450294494629,5.931971073150635,107.47000122070312,78.6341323852539,4.705276012420654,23.269058227539062,7.992274761199951
2022-06-02 00:00:00-03:00,10.192232131958008,62.78882598876953,8.141587257385254,8.81901741027832,9.228272438049316,9.041550636291504,9.014764785766602,5.934392929077148,108.43000030517578,80.11344146728516,4.6962103843688965,23.269058227539062,8.058394432067871
2022-06-03 00:00:00-03:00,10.069116592407227,62.62787628173828,8.108184814453125,8.86544132232666,9.209724426269531,9.022966384887695,8.926774024963379,5.962249279022217,107.4800033569336,78.83018493652344,4.623682022094727,22.537546157836914,7.843506336212158
2022-06-06 00:00:00-03:00,9.972380638122559,61.349754333496094,8.116537094116211,8.798079490661621,9.24682331085205,9.060134887695312,8.828375816345215,5.8823161125183105,106.41999816894531,78.910400390625,4.6418137550354,22.35466957092285,7.942685604095459
2022-06-07 00:00:00-03:00,9.858060836791992,60.39352798461914,8.091485023498535,8.798990249633789,9.256095886230469,9.060134887695312,8.69497013092041,5.837506294250488,106.1500015258789,80.75505828857422,4.6418137550354,22.1369571685791,7.893095970153809
2022-06-08 00:00:00-03:00,9.805294036865234,59.9201545715332,8.074785232543945,8.838644027709961,9.228272438049316,9.041550636291504,8.805669784545898,5.752729415893555,104.5999984741211,77.97469329833984,4.569284915924072,22.04987335205078,7.860034942626953
2022-06-09 00:00:00-03:00,9.734943389892578,59.83494186401367,8.04973316192627,8.918878555297852,9.218997955322266,9.060134887695312,8.824590682983398,5.740617275238037,103.68000030517578,75.33692169189453,4.551153659820557,21.91053581237793,7.736059665679932
2022-06-10 00:00:00-03:00,9.603035926818848,60.33671951293945,8.04973316192627,8.844181060791016,9.237547874450684,9.060134887695312,8.795260429382324,5.750306606292725,101.81999969482422,75.35474395751953,4.406096935272217,21.422861099243164,7.71953010559082
2022-06-13 00:00:00-03:00,9.46233081817627,60.696495056152344,7.974581241607666,8.788846015930176,9.237547874450684,9.041550636291504,8.817967414855957,5.692173004150391,99.12000274658203,72.96649169921875,4.442361831665039,21.37061309814453,7.636880874633789
2022-06-14 00:00:00-03:00,9.532683372497559,60.592350006103516,8.007980346679688,8.773168563842773,9.228272438049316,9.0880126953125,8.832159996032715,5.657050609588623,98.36000061035156,72.82391357421875,4.306370258331299,21.353193283081055,7.579024791717529
2022-06-15 00:00:00-03:00,9.603035926818848,61.15092849731445,8.007980346679688,8.758413314819336,9.172625541687012,9.0880126953125,8.841622352600098,5.640096187591553,99.37999725341797,72.77934265136719,4.097851276397705,21.692825317382812,7.562494277954102
